317126514033,7.29,7.35,B,A,P,B+,B+,A+,A,A+,
317126514034,,,F,F,B,F,F,A+,A,B+,
317126514035,6.76,6.81,B+,B+,P,B+,C,A,A,A,
317126514036,8.86,8.95,O,A+,A+,A,A,A+,A+,A+,
317126514037,7.90,8.63,A+,A,A,B+,B,A+,A+,A,
317126514038,,,F,P,F,P,P,C,B+,B+,
317126514039,,,F,P,P,C,P,B,A,B,
317126514040,7.24,7.74,A,B+,B,B+,B+,A,A,B+,
317126514041,6.90,6.86,B,B+,B,B+,B,A+,A,B+,
317126514042,8.48,8.84,A+,A,A,A,B+,A+,A+,O,
,,,EM-II,EC,PEHV,AP,FEEE,EC LAB,LANG L,OOP LA,
,,,ENGINEE RING MATHEM,ENGINEE RING CHEMIST,PROFESS IONAL ETHICS &,APPLIED PHYSICS,FUNDAM ENTALS OF EEE,ENGINEE RING CHEMIST,LANGUA GE LAB,OBJECT ORIENTE D,
,,,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade,
317126514043,6.62,6.58,B+,B+,B,C,C,A,A+,B+,
317126514044,,,F,P,F,F,F,B,B+,B+,
317126514045,,,F,B+,C,B,P,A,A,B+,
317126514046,7.95,8.37,B+,A,B+,B+,B+,A+,A+,O,
317126514047,7.24,7.09,A+,B,A,B+,C,A,A+,B+,
317126514048,8.48,8.56,O,A+,A+,B+,B+,A+,A,A+,
317126514049,7.00,7.30,B+,B+,B+,B,B,A,A+,B+,
317126514050,6.76,6.67,B,B+,B,C,B,A,A+,A,
317126514051,7.71,7.70,B,B+,A,B+,B,O,A+,O,
317126514052,8.29,8.44,A+,A+,B+,B+,A,A+,A,A+,
317126514053,8.10,8.26,A+,A,B+,A,A,B+,A,A+,
317126514054,,,I,I,F,I,I,I,I,I,
317126514055,,,F,C,B,C,P,A,A,A,
317126514056,6.67,7.21,B,B+,B+,B,C,B+,A,A,
,,,EM-II,EC,PEHV,AP,FEEE,EC LAB,LANG L,OOP LA,
,,,ENGINEE RING MATHEM,ENGINEE RING CHEMIST,PROFESS IONAL ETHICS &,APPLIED PHYSICS,FUNDAM ENTALS OF EEE,ENGINEE RING CHEMIST,LANGUA GE LAB,OBJECT ORIENTE D,
,,,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade,
317126514057,8.43,8.49,A,A+,A,A+,A,A,A,A+,
317126514058,9.14,8.93,O,O,A+,A+,A,A+,A+,A+,
317126514059,8.95,8.74,O,A+,B+,A+,A,O,A,O,
317126514060,,,F,C,P,C,F,B+,A+,A+,
317126514061,,,P,C,F,P,P,B+,B+,F,
317126514062,7.19,7.77,B+,B+,B,A,C,A+,A,A,
317126514063,,,B+,B+,F,C,P,A+,A,B,
317126514064,7.67,7.81,A,A+,B+,B+,A,A,B+,B+,
317126514065,,,B+,C,F,B+,C,A,B,F,
317126514066,7.10,7.79,A,A,P,A,B,A,B+,B+,
317126514067,,,P,B+,C,C,P,A+,B+,F,
317126514068,,,P,F,F,F,F,C,B,C,
317126514069,7.76,8.56,B+,A+,B+,B+,A,A+,B+,A,
317126514070,7.00,7.60,B+,A+,C,B+,P,A,A,A,
,,,EM-II,EC,PEHV,AP,FEEE,EC LAB,LANG L,OOP LA,
,,,ENGINEE RING MATHEM,ENGINEE RING CHEMIST,PROFESS IONAL ETHICS &,APPLIED PHYSICS,FUNDAM ENTALS OF EEE,ENGINEE RING CHEMIST,LANGUA GE LAB,OBJECT ORIENTE D,
,,,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade,
317126514071,,,F,B+,C,P,P,A,B+,B+,
317126514072,7.43,7.21,A,A,B+,B+,B,A+,A,B+,
317126514073,7.81,8.05,A,A,A,A,B+,A+,A,B+,
317126514074,8.48,8.47,A,A+,B+,A+,A+,A+,B+,A+,
317126514075,8.90,8.95,A+,A+,A,A+,A,O,A,O,
317126514076,8.24,8.60,A,A,A,B+,A,A+,A,O,
317126514077,,,F,C,F,P,F,B+,B+,A,
317126514078,,,F,F,F,F,F,B+,C,F,
317126514079,8.62,8.77,O,O,B+,A+,A,A+,B+,A,
317126514080,8.86,8.84,A+,O,A+,A+,A,A,B+,O,
317126514081,7.33,7.35,B,A,B,B+,B+,A+,A,A,
317126514082,8.52,8.60,A+,A,B+,A,A,O,A,O,
317126514083,4.95,6.12,P,P,P,C,P,B+,C,B+,
317126514084,,,B,B+,P,B+,F,A+,B+,A,
,,,EM-II,EC,PEHV,AP,FEEE,EC LAB,LANG L,OOP LA,
,,,ENGINEE RING MATHEM,ENGINEE RING CHEMIST,PROFESS IONAL ETHICS &,APPLIED PHYSICS,FUNDAM ENTALS OF EEE,ENGINEE RING CHEMIST,LANGUA GE LAB,OBJECT ORIENTE D,
,,,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade,
317126514085,7.52,8.12,A,A,B+,A,B+,A,B+,B+,
317126514086,,,F,F,F,F,F,B+,B,F,
317126514087,7.90,8.05,A,A+,B+,A+,B+,A+,B+,B+,
317126514088,7.14,7.74,B+,A,A,B,C,A+,B+,A,
317126514089,,,C,B+,B+,B+,P,A,B+,F,
317126514090,,,F,F,F,F,F,B,B+,F,
317126514091,,,C,A,B,B,B,A+,B+,F,
317126514092,,,B,B+,B,B+,C,A,A,F,
317126514093,,,P,F,F,C,P,B+,B+,F,
317126514094,,,F,C,P,F,F,A,B,F,
317126514095,,,B,B,A+,A+,B,A,A,F,
317126514096,,,B+,B+,B,B+,B+,A+,A,F,
317126514097,,,B,B,F,B+,C,A,A,F,
317126514098,8.43,8.70,A+,A+,B+,A+,A,A+,A,A,
,,,EM-II,EC,PEHV,AP,FEEE,EC LAB,LANG L,OOP LA,
,,,ENGINEE RING MATHEM,ENGINEE RING CHEMIST,PROFESS IONAL ETHICS &,APPLIED PHYSICS,FUNDAM ENTALS OF EEE,ENGINEE RING CHEMIST,LANGUA GE LAB,OBJECT ORIENTE D,
,,,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade,
317126514099,,,P,P,C,B,P,A,B+,F,
317126514100,,,B+,B,C,P,C,A+,A,F,
317126514101,,,B+,B+,P,B+,P,A,B+,F,
317126514102,7.90,8.00,B+,A,A+,A,B+,A+,A,A,
317126514103,9.90,9.88,O,O,O,O,O,O,A+,O,
317126514104,7.43,7.72,B+,A+,B+,A,B+,A+,A,C,
317126514105,,,B,B+,F,B+,C,A+,B+,B+,
317126514106,,,B,A,A,B+,C,A+,A,F,
317126514107,,,B,B+,C,B,P,A+,B+,F,
317126514108,7.43,7.63,C,A+,P,A,B+,A+,A,A+,
317126514109,8.81,8.84,O,A+,B+,A+,A+,O,A,A,
317126514110,,,C,B+,C,B+,P,A,B+,F,
317126514111,,,B+,A,B+,B+,B+,A+,A,F,
317126514112,,,P,A,P,B+,C,A+,B+,F,
,,,EM-II,EC,PEHV,AP,FEEE,EC LAB,LANG L,OOP LA,
,,,ENGINEE RING MATHEM,ENGINEE RING CHEMIST,PROFESS IONAL ETHICS &,APPLIED PHYSICS,FUNDAM ENTALS OF EEE,ENGINEE RING CHEMIST,LANGUA GE LAB,OBJECT ORIENTE D,
,,,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade,
317126514113,,,F,P,F,F,F,B,B+,F,
317126514114,6.48,6.79,C,B+,C,B+,B,A,B+,B+,
317126514115,7.67,7.79,B+,A,A,B+,B+,A+,A,A,
317126514116,,,P,B,P,B,P,A+,A,F,
317126514117,,,P,B+,B,B+,P,A+,B+,F,
317126514118,,,A+,A,P,A,A+,A,B+,F,
317126514119,,,C,B,B,C,P,A,B+,F,
317126514120,,,C,B+,A,B,P,A+,B+,F,
317126514121,6.90,6.95,B,B+,A,B+,P,A,B+,A+,
317126514122,8.00,8.02,B+,A,B+,A,A,A+,A,A+,
317126514123,8.24,8.47,A,A,A,A+,B+,A+,A,A+,
317126514124,7.86,8.07,A,B+,B+,A,B+,A+,A,A+,
317126514125,6.76,7.00,B+,B,B+,B+,P,A,A,A,
317126514126,7.90,7.88,A,A,A+,A,B,A+,A,A,
,,,EM-II,EC,PEHV,AP,FEEE,EC LAB,LANG L,OOP LA,
,,,ENGINEE RING MATHEM,ENGINEE RING CHEMIST,PROFESS IONAL ETHICS &,APPLIED PHYSICS,FUNDAM ENTALS OF EEE,ENGINEE RING CHEMIST,LANGUA GE LAB,OBJECT ORIENTE D,
,,,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade,
317126514127,7.67,7.40,A,A,B+,A,B+,A,B+,A,
317126514128,6.95,7.05,A,B+,C,B,C,A+,A,A,
317126514129,9.19,9.21,O,A+,A+,A+,A+,A+,A,O,
317126514130,8.05,7.65,B+,A+,A+,A,B,A+,A,A+,
317126514131,8.10,8.16,A,A,A,A+,B+,A+,A,A,
317126514132,8.48,8.30,A+,A+,A,A+,B,O,A,A+,
317126514133,,,F,F,F,F,F,A+,B+,A,
317126514134,7.33,7.37,A,B+,B+,B+,B,A,A,A,
317126514135,9.57,9.58,O,O,A+,O,A+,O,A,O,
317126514136,,,C,P,F,C,F,A,B,A,
317126514137,9.00,8.91,A+,A+,A+,A+,A+,O,A,A+,
317126514138,9.10,9.09,O,A+,B+,A+,A+,O,A,O,
317126514139,8.24,8.28,A,A,A,A+,B+,A+,A,A+,
317126514140,,,C,F,F,F,F,A+,B+,A,
,,,EM-II,EC,PEHV,AP,FEEE,EC LAB,LANG L,OOP LA,
,,,ENGINEE RING MATHEM,ENGINEE RING CHEMIST,PROFESS IONAL ETHICS &,APPLIED PHYSICS,FUNDAM ENTALS OF EEE,ENGINEE RING CHEMIST,LANGUA GE LAB,OBJECT ORIENTE D,
,,,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade,
317126514141,8.29,8.35,A,A+,B+,A,A,A+,A,A+,
317126514142,9.43,9.16,O,O,A+,O,A,O,A,O,
317126514144,,,B+,C,P,C,F,A+,B+,A,
317126514145,7.62,8.40,A+,B+,P,B+,A,A+,B+,A+,
317126514146,5.62,6.23,B+,P,P,P,P,A+,B+,B+,
317126514147,6.76,6.58,B+,B,P,A,B,A+,B+,B+,
317126514148,8.71,8.77,O,A,B+,A+,A+,A+,A,A+,
317126514149,9.52,9.56,O,O,A+,A+,A+,O,A+,O,
317126514150,,,F,F,F,F,F,B,C,B+,
317126514151,8.38,8.70,A+,A,C,A+,A+,A+,A,A+,
317126514152,9.33,9.09,O,A+,A+,O,A+,A+,A,O,
317126514153,7.43,7.35,B+,A,C,A,B+,A+,B+,A,
317126514154,9.29,9.05,O,O,A+,A+,A,A+,A+,O,
317126514155,6.19,6.21,B+,B,C,C,P,A+,B,A,
,,,EM-II,EC,PEHV,AP,FEEE,EC LAB,LANG L,OOP LA,
,,,ENGINEE RING MATHEM,ENGINEE RING CHEMIST,PROFESS IONAL ETHICS &,APPLIED PHYSICS,FUNDAM ENTALS OF EEE,ENGINEE RING CHEMIST,LANGUA GE LAB,OBJECT ORIENTE D,
,,,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade,
317126514156,7.86,8.49,O,A,C,A,B,A+,B+,A+,
317126514157,6.62,,P,A,A,B+,P,A,B+,A,
317126514158,8.14,8.16,A+,A,B+,A,B+,A+,A,A+,
317126514159,8.52,8.44,A+,A+,A+,A+,B+,A,A,A+,
317126514160,,,P,F,F,F,F,A+,B,A,
317126514161,7.33,7.44,C,A,A+,B,B,A+,A,A+,
317126514162,6.48,7.42,C,B,B+,B,P,A,A,A+,
317126514163,7.81,8.07,A,A,A+,A,B,A+,B+,A,
317126514164,8.38,8.65,A+,A,A,B+,A,A+,A,O,
317126514165,8.62,8.07,A,A+,A+,A+,A,A+,A,A+,
317126514166,,,B,F,B,F,F,B+,B+,A,
317126514167,7.95,8.07,A,A,B+,A,B+,O,A,A,
317126514168,7.90,7.95,A+,A,B,A,B+,A+,A,A,
317126514169,8.05,8.28,A,A+,B+,A,B+,A+,B+,A+,
,,,EM-II,EC,PEHV,AP,FEEE,EC LAB,LANG L,OOP LA,
,,,ENGINEE RING MATHEM,ENGINEE RING CHEMIST,PROFESS IONAL ETHICS &,APPLIED PHYSICS,FUNDAM ENTALS OF EEE,ENGINEE RING CHEMIST,LANGUA GE LAB,OBJECT ORIENTE D,
,,,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade,
317126514170,7.57,7.81,B+,A,A,A,C,A,A,A+,
317126514171,5.38,5.81,P,C,P,C,P,A,B+,B+,
317126514172,8.90,9.00,O,A+,A,A+,B+,A+,A+,O,
,,,EM-II,AP,ES,ED,BEE,EP LAB,LANG L,OOP LA,WS
,,,ENGINEE RING MATHEM,APPLIED PHYSICS,ENVIRON MENTAL SCIENCE,ENGINEE RING DRAWIN,BASIC ELECTRO NICS,ENGINEE RING PHYSICS,LANGUA GE LAB,OBJECT ORIENTE D,WORKSH OP
,,,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade
317126512001,9.42,9.21,O,A+,A+,O,A,O,A+,O,O
317126512002,9.67,9.53,O,O,A+,O,A+,O,A+,O,O
317126512003,7.54,7.19,B+,B+,B+,A,B+,A+,C,A+,A+
317126512004,8.38,8.26,A,A,A,A+,B+,O,A,A+,A+
317126512005,9.71,9.47,O,O,O,O,A+,O,A+,O,A+
317126512006,8.63,8.65,O,A,A,A,B+,O,A,O,A+
317126512007,9.67,9.42,O,A+,O,O,A+,O,A+,O,O
317126512008,8.42,8.21,A+,B+,A,B+,B+,O,A+,O,O
317126512009,8.58,8.42,A+,A+,A+,B+,B+,O,A,A+,O
317126512010,8.58,8.37,A+,A,A+,A,B+,O,A,A+,O
317126512011,,,P,B,C,C,F,A+,B+,A+,A
317126512012,7.79,7.33,B+,B+,A,B+,B+,O,B+,A+,A+
317126512013,,,F,F,C,F,F,A,B+,A+,A+
317126512014,8.29,7.44,B+,A,B+,A+,B+,O,A+,A+,O
,,,EM-II,AP,ES,ED,BEE,EP LAB,LANG L,OOP LA,WS
,,,ENGINEE RING MATHEM,APPLIED PHYSICS,ENVIRON MENTAL SCIENCE,ENGINEE RING DRAWIN,BASIC ELECTRO NICS,ENGINEE RING PHYSICS,LANGUA GE LAB,OBJECT ORIENTE D,WORKSH OP
,,,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade
317126512015,7.50,7.30,P,B+,B+,A,B+,O,A,A+,A+
317126512016,9.42,9.33,O,A+,A+,A+,A+,O,A+,O,O
317126512017,8.79,8.60,A,A,A+,A,A,O,A+,O,O
317126512018,8.75,8.60,A,O,A,A,A,O,A,O,A+
317126512019,9.54,9.42,O,A+,O,O,A,O,A+,O,O
317126512020,7.63,7.86,B+,B+,B+,B+,C,A+,A,O,O
317126512021,8.71,8.49,A+,A+,A,A,A,O,A,A+,O
317126512022,7.54,7.35,B,B+,B+,B+,B+,A+,A,A+,A+
317126512023,8.83,8.79,A+,A+,A+,A,B+,O,A,O,O
317126512024,7.42,7.47,B+,B,B+,B,B+,O,B+,A+,A+
317126512025,6.71,6.81,B,B,B,C,C,A+,B+,A+,A+
317126512026,8.00,7.81,A,B+,B+,B+,B+,A+,A,O,O
317126512027,8.04,8.35,A,A,A,B+,B+,A+,A,A+,A+
317126512028,,,F,P,P,P,F,A+,B+,A+,A+
,,,EM-II,AP,ES,ED,BEE,EP LAB,LANG L,OOP LA,WS
,,,ENGINEE RING MATHEM,APPLIED PHYSICS,ENVIRON MENTAL SCIENCE,ENGINEE RING DRAWIN,BASIC ELECTRO NICS,ENGINEE RING PHYSICS,LANGUA GE LAB,OBJECT ORIENTE D,WORKSH OP
,,,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade
317126512029,8.00,8.33,A,A+,A,P,B+,O,A,O,A+
317126512030,9.08,8.84,O,A+,A+,A,A,O,A,O,O
317126512031,,,F,P,P,F,F,O,B+,A+,A
317126512032,9.71,9.40,O,O,O,O,A+,O,A,O,O
317126512033,8.96,8.79,O,A+,B+,O,A,O,A,A+,O
317126512034,9.17,9.05,A+,O,A+,A,A,O,A+,O,O
317126512035,8.71,8.60,A+,A+,A,B+,A,O,A,O,O
317126512036,8.96,9.00,A+,A+,A+,A+,A,O,A,A+,O
317126512037,8.17,7.93,A,A,A,B+,A,A+,A,A+,A+
317126512038,6.83,,P,B+,B+,C,C,A+,A+,A,O
317126512039,8.50,8.47,A+,A+,A+,B+,B+,O,A,A+,A+
317126512040,9.08,8.98,A+,A+,A+,A,A+,O,A,O,O
317126512041,8.71,8.60,A+,A+,A,A,A,O,A,A+,O
317126512042,7.25,6.98,B,B,B+,C,B+,A+,A+,A+,A+
,,,EM-II,AP,ES,ED,BEE,EP LAB,LANG L,OOP LA,WS
,,,ENGINEE RING MATHEM,APPLIED PHYSICS,ENVIRON MENTAL SCIENCE,ENGINEE RING DRAWIN,BASIC ELECTRO NICS,ENGINEE RING PHYSICS,LANGUA GE LAB,OBJECT ORIENTE D,WORKSH OP
,,,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade
317126512043,6.79,6.72,C,B+,B,P,B,O,A,A+,A
317126512044,7.33,7.26,C,B+,B,B,B+,A+,A+,A+,O
317126512045,7.58,7.37,P,A,B+,B+,B+,O,A+,A+,A+
317126512046,8.96,9.02,A+,O,A+,B+,A,O,A,O,O
317126512047,8.67,8.84,A+,A+,A,A,B+,O,A+,A+,O
317126512048,7.83,7.72,C,A,A+,B,B+,O,A,A+,O
317126512049,7.63,7.84,B+,B+,B+,P,A,O,A,O,A+
317126512050,7.83,7.98,P,A,B+,B+,A,O,A,O,O
317126512051,6.25,6.35,B,C,P,P,C,O,B+,A,O
317126512052,9.29,9.30,A+,O,A+,A+,A+,O,A+,A+,O
317126512053,9.54,9.28,A+,O,A+,A+,O,O,A+,O,O
317126512054,6.21,6.30,C,P,P,P,C,O,A,A+,O
317126512055,8.08,7.91,B+,A,B+,A,B+,O,A,A+,O
317126512056,9.04,8.72,A+,A,A+,A+,A,O,A+,O,O
,,,EM-II,AP,ES,ED,BEE,EP LAB,LANG L,OOP LA,WS
,,,ENGINEE RING MATHEM,APPLIED PHYSICS,ENVIRON MENTAL SCIENCE,ENGINEE RING DRAWIN,BASIC ELECTRO NICS,ENGINEE RING PHYSICS,LANGUA GE LAB,OBJECT ORIENTE D,WORKSH OP
,,,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade
317126512057,7.83,8.09,B+,B+,B+,B,B+,O,A,O,O
317126512058,7.42,7.49,P,B+,A,B,A,A+,A,A+,A+
317126512059,,,F,C,P,P,C,A+,B,A,A+
317126512060,8.92,8.67,A,A+,A,A,A+,O,A+,O,O
317126512061,8.75,8.60,O,A+,A,A,B+,A+,A,O,O
317126512062,6.88,7.02,B+,B,C,C,C,O,A,A+,A+
317126512063,8.58,8.53,A+,A+,A,A,B+,O,A,A+,O
317126512064,6.75,6.77,C,C,B,B,P,O,A,O,A+
317126512065,5.92,5.98,P,P,C,P,P,A+,A,A+,A+
317126512066,8.13,8.02,A+,A,C,O,B,O,A,A+,A+
317126512067,7.75,7.74,A,B+,C,A,B,O,A,O,A+
317126512068,7.00,7.19,A,B,P,B+,P,A+,A,A+,O
317126512069,6.58,6.79,P,B+,B,C,B,A+,B+,A,A+
317126512070,9.46,9.23,O,O,A+,O,A,O,A,O,O
,,,EM-II,AP,ES,ED,BEE,EP LAB,LANG L,OOP LA,WS
,,,ENGINEE RING MATHEM,APPLIED PHYSICS,ENVIRON MENTAL SCIENCE,ENGINEE RING DRAWIN,BASIC ELECTRO NICS,ENGINEE RING PHYSICS,LANGUA GE LAB,OBJECT ORIENTE D,WORKSH OP
,,,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade
317126512071,8.83,8.98,A+,A,A,A+,A,O,A,O,O
317126512072,7.38,7.65,A,B+,B+,C,C,O,A,A+,A+
317126512073,9.46,9.28,O,A+,O,O,A+,O,A,A+,O
317126512074,9.33,9.09,O,A+,A+,O,A,O,A,O,O
317126512075,8.92,8.77,O,A+,A,A+,B+,O,A+,A+,O
317126512076,8.29,8.37,A+,A,B+,B+,B+,O,A+,A+,O
317126512077,9.08,8.77,O,A+,A+,A+,B+,O,A,O,O
317126512078,9.25,9.07,O,O,A+,A+,A,A+,A,O,O
317126512079,8.75,8.81,A+,A+,A,A+,B+,O,A,O,A+
317126512080,6.92,,C,B+,C,A,P,A+,A,A+,A+
317126512081,9.21,9.16,O,O,A+,A,A,A+,A+,O,O
317126512082,8.00,7.81,A,A,B+,A,C,A+,A,O,O
317126512083,9.29,9.14,A+,O,A+,A+,A,O,A+,O,O
317126512084,8.42,8.49,A+,A,B+,A+,C,O,A+,O,O
,,,EM-II,AP,ES,ED,BEE,EP LAB,LANG L,OOP LA,WS
,,,ENGINEE RING MATHEM,APPLIED PHYSICS,ENVIRON MENTAL SCIENCE,ENGINEE RING DRAWIN,BASIC ELECTRO NICS,ENGINEE RING PHYSICS,LANGUA GE LAB,OBJECT ORIENTE D,WORKSH OP
,,,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade
317126512085,7.67,7.79,A,B+,A,B,B,A+,A,A+,A+
317126512086,8.88,8.86,A+,O,A,A,A,A+,A,O,O
317126512087,8.83,8.79,O,A+,A+,A,B+,O,A,A+,O
317126512088,7.71,,B+,A,A,B+,P,O,A,A+,O
317126512089,8.21,8.09,A,A,A+,B+,C,O,A+,O,A+
317126512090,8.58,8.60,A+,B+,A+,O,C,A+,A+,O,O
317126512091,8.00,8.14,A+,A,A,B,B,O,B+,A+,O
317126512092,8.00,8.00,A,A+,A,C,B+,A+,A,A+,O
317126512093,,,F,F,P,C,F,A,B+,A+,A+
317126512094,8.42,8.40,A,A,A+,A,B,O,A+,A+,O
317126512095,7.71,7.58,A,B+,B+,A,C,A+,B+,O,A+
317126512096,,,B+,P,P,B+,F,A+,A,A+,O
317126512097,,,C,C,B+,C,F,A+,A,A+,A+
317126512098,8.83,8.58,A+,A+,A,A+,B+,O,A,O,O
,,,EM-II,AP,ES,ED,BEE,EP LAB,LANG L,OOP LA,WS
,,,ENGINEE RING MATHEM,APPLIED PHYSICS,ENVIRON MENTAL SCIENCE,ENGINEE RING DRAWIN,BASIC ELECTRO NICS,ENGINEE RING PHYSICS,LANGUA GE LAB,OBJECT ORIENTE D,WORKSH OP
,,,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade
317126512099,,,C,F,P,P,F,A+,B+,A+,A+
317126512100,8.96,8.88,O,A,A,O,B+,O,A,O,O
317126512101,9.17,9.05,O,A+,A+,O,B,O,A+,O,O
317126512102,9.00,8.84,O,A+,A+,A,A,O,A,O,A+
317126512103,8.75,8.67,A+,A+,A+,B+,A+,O,A,A+,A+
317126512104,7.79,8.02,A+,B+,B+,A,C,A+,A,A+,A+
317126512106,8.83,8.98,O,A+,B+,A,A,O,A,O,O
317126512107,6.92,7.33,B+,B,B+,C,P,A+,A,A+,A+
317126512108,8.33,8.53,A+,A,B+,O,C,O,A,A+,O
317126512109,9.08,8.81,O,A+,A+,A,A,O,A,O,O
317126512110,9.79,9.70,O,O,O,O,A+,O,A+,O,O
317126512111,,,F,F,F,F,F,A+,C,A+,B+
317126512112,,,A+,A+,A,I,B+,O,A,A+,A+
317126512113,8.21,8.37,A,A,A,A,B,O,A+,A+,A+
,,,EM-II,AP,ES,ED,BEE,EP LAB,LANG L,OOP LA,WS
,,,ENGINEE RING MATHEM,APPLIED PHYSICS,ENVIRON MENTAL SCIENCE,ENGINEE RING DRAWIN,BASIC ELECTRO NICS,ENGINEE RING PHYSICS,LANGUA GE LAB,OBJECT ORIENTE D,WORKSH OP
,,,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade
317126512114,9.33,9.28,O,O,A+,A,A+,O,A,O,O
317126512115,8.50,8.60,A+,A+,A,A,B+,O,A,A+,A+
317126512116,8.92,8.95,O,A+,A,A+,B,O,A+,O,O
317126512117,8.13,8.40,O,B+,B+,A+,C,O,A,A+,A+
317126512118,7.50,6.95,B+,B+,B+,C,B+,A+,A,A+,O
317126512119,,,P,P,P,C,F,A,A,A,A+
317126512120,8.96,9.00,O,A+,A,A+,B+,O,A,O,O
317126512121,8.79,8.72,O,A+,A,A,B,O,A+,O,O
317126512122,7.54,7.56,A+,B+,B,B+,C,A+,A,A+,A+
317126512123,9.21,9.07,O,O,A+,A,A,O,A,O,O
317126512124,6.83,6.33,B,B+,B+,C,P,A+,A,A+,A
317126512125,6.54,6.37,C,B+,B+,P,P,A+,A,A,A+
317126512126,7.88,7.67,A,A,B+,B+,C,O,A,O,A+
317126512127,8.17,7.88,A,A,A,A,B,O,A+,A,O
,,,EM-II,AP,ES,ED,BEE,EP LAB,LANG L,OOP LA,WS
,,,ENGINEE RING MATHEM,APPLIED PHYSICS,ENVIRON MENTAL SCIENCE,ENGINEE RING DRAWIN,BASIC ELECTRO NICS,ENGINEE RING PHYSICS,LANGUA GE LAB,OBJECT ORIENTE D,WORKSH OP
,,,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade
317126512128,8.88,8.60,A+,A,A+,O,B+,A+,A,O,O
317126512129,7.46,7.12,B+,A+,A,B,C,A+,A,A,A
317126512130,9.17,9.00,O,A+,A+,A,A,O,A+,O,O
317126512131,9.54,9.47,O,O,A+,A+,A+,O,A+,O,O
317126512132,8.79,8.63,O,A,A,A,B+,O,A+,O,O
317126512133,9.67,9.60,O,O,A+,O,A+,O,A+,O,O
317126512134,8.13,7.98,O,A,B,A,B,O,A,A+,A+
317126512135,8.50,8.63,A+,A+,A,B+,B+,O,A,O,A+
317126512136,9.42,9.49,O,O,A+,A+,A,O,A+,O,O
317126512137,7.88,7.72,A,A+,B+,B+,C,O,A,A+,A+
317126512138,8.79,8.86,O,A,A,A,B+,O,A+,O,O
317126512139,7.88,7.23,A,A,A,A,C,O,A,A,A+
317126512140,6.33,6.26,B,C,B,P,C,A+,A,A,A
317126512141,7.63,7.47,C,A,A,B+,B+,O,A,A,A+
,,,EM-II,AP,ES,ED,BEE,EP LAB,LANG L,OOP LA,WS
,,,ENGINEE RING MATHEM,APPLIED PHYSICS,ENVIRON MENTAL SCIENCE,ENGINEE RING DRAWIN,BASIC ELECTRO NICS,ENGINEE RING PHYSICS,LANGUA GE LAB,OBJECT ORIENTE D,WORKSH OP
,,,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade
317126512142,9.21,9.28,A+,O,O,A+,A,O,A,A+,O
317126512143,8.21,7.79,A,A,A,A,B+,O,A,A,O
317126512144,7.67,7.35,A,A,B+,B+,C,A+,A,A+,A+
317126512145,9.08,9.05,A+,A+,A+,A+,A,O,A,O,O
317126512146,8.33,8.19,A,A,A,A+,B,O,A,A+,O
317126512147,9.17,9.14,A+,A+,A+,A+,A,O,A+,O,O
317126512148,8.96,8.91,O,A+,A,A+,B+,O,A,O,O
317126512149,8.75,8.79,O,A+,A,A,A,O,A,A+,A+
317126512150,8.58,7.98,A,A+,A+,A,B+,A+,A+,A+,O
317126512151,,,F,C,B,F,F,A,A,A,A
317126512152,8.46,8.47,A+,A,A,A,B,O,A,O,O
317126512153,,,F,F,F,F,F,B,B,B+,A
317126512154,6.46,6.19,C,C,C,B,C,A+,A,A+,A
317126512155,9.00,9.12,O,A+,A+,A,A,A+,A+,O,A+
,,,EM-II,AP,ES,ED,BEE,EP LAB,LANG L,OOP LA,WS
,,,ENGINEE RING MATHEM,APPLIED PHYSICS,ENVIRON MENTAL SCIENCE,ENGINEE RING DRAWIN,BASIC ELECTRO NICS,ENGINEE RING PHYSICS,LANGUA GE LAB,OBJECT ORIENTE D,WORKSH OP
,,,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade,Grade
317126512156,,,P,F,B+,B+,F,A,A,A+,A
317126512157,8.83,8.74,O,A,A+,A,A,O,A,A+,O
